
<865>,865,מגדל השתלמות אג"ח ממשלות,קרנות השתלמות,מגדל מקפת קרנות פנסיה וקופות גמל בע"מ,מתמחים בניהול אקטיבי,אג"ח ממשלות,139.94,0.64,1.22,-5.38,-2.63,1.17,1.13,107475.97,0.768,28113.03,0.2009,0,0,0,0,0,0,0,0,4298.11,0.0307,0,0,55.79,0.0004,139887.11,0.9996,55.79,0.0004,129559.64,0.9258,10383.26,0.0742,0,0,10352.36,0.074,10392.55,0.0743,16/09/2003,maslulend
<869>,869,מגדל השתלמות מניות,קרנות השתלמות,מגדל מקפת קרנות פנסיה וקופות גמל בע"מ,מתמחים בניהול אקטיבי,מניות,1137.48,0.5,16.01,17.09,61.77,3.47,3.98,101451.17,0.0892,430.39,0.0004,0,0,729142.4,0.641,0,0,0,0,282328.38,0.2482,7817.02,0.0069,16313.96,0.0143,1123916.5,0.9881,13566.82,0.0119,605673.96,0.5325,531809.36,0.4675,1132236.61,0.9954,753820.53,0.6627,352560.05,0.3099,16/09/2003,maslulend
<876>,876,מיטב גמל כספי (שקלי),תגמולים ואישית לפיצויים,מיטב גמל ופנסיה בע"מ,מתמחים בניהול אקטיבי,כספי (שקלי),316.25,0.5,2.96,1.77,5.03,0.96,0.96,227670.59,0.7199,50387.87,0.1593,2732.73,0.0086,0,0,0,0,8107.4,0.0256,8403.7,0.0266,0,0,18951.23,0.0599,304603.36,0.9632,11650.16,0.0368,296802.09,0.9385,19451.43,0.0615,0,0,19050.29,0.0602,11594.42,0.0367,21/09/2003,maslulend
<877>,877,מיטב גמל מניות,תגמולים ואישית לפיצויים,מיטב גמל ופנסיה בע"מ,מתמחים בניהול אקטיבי,מניות,1175.59,0.45,16.18,16.92,62.07,3.63,4.37,161922.43,0.1377,763.44,0.0006,0,0,839638.84,0.7142,0,0,0,0,91174.61,0.0776,31752.44,0.027,50340.87,0.0428,1115541.94,0.9489,60050.68,0.0511,419012.63,0.3564,756579.99,0.6436,1143881.25,0.973,945983.83,0.8047,391352.46,0.3329,21/09/2003,maslulend
<880>,880,מיטב השתלמות כללי,קרנות השתלמות,מיטב גמל ופנסיה בע"מ,כללי,כללי,25314.35,0.57,10.23,13.83,40.04,1.84,2.16,3958936.7,0.1564,4497245.8,0.1777,452924.45,0.0179,8347544.91,0.3298,0,0,2101482.46,0.083,1066644.94,0.0421,976722.72,0.0386,3912845.77,0.1546,18715629.72,0.7393,6598718.02,0.2607,14276793.8,0.564,11037553.94,0.436,11155244.91,0.4407,12405820.85,0.4901,6393334.83,0.2526,21/09/2003,maslulend
<883>,883,מיטב השתלמות מניות,קרנות השתלמות,מיטב גמל ופנסיה בע"מ,מתמחים בניהול אקטיבי,מניות,1851.29,0.49,16.15,16.65,61.79,3.61,4.37,150046.21,0.081,1123.32,0.0006,0,0,1324230.56,0.7153,0,0,74202.97,0.0401,169879.94,0.0918,50401.9,0.0272,81402.77,0.044,1680456.16,0.9077,170831.51,0.0923,667242.64,0.3604,1184045.03,0.6396,1804944.79,0.975,1422573.38,0.7684,616185.12,0.3328,21/09/2003,maslulend
<886>,886,מיטב פיצויים - כללי,מרכזית לפיצויים,מיטב גמל ופנסיה בע"מ,כללי,כללי,1088.98,0.71,10.57,12.66,37.42,1.95,2.28,205410.32,0.1886,259442.94,0.2382,27430.19,0.0252,350112.85,0.3215,0,0,69135.86,0.0635,56324.57,0.0517,49431.03,0.0454,71689.78,0.0658,925470.82,0.8499,163506.72,0.1501,660960.87,0.607,428016.67,0.393,479337.95,0.4402,473368.6,0.4347,274734.78,0.2523,21/09/2003,maslulend
<923>,923,מיטב בטחון,תגמולים ואישית לפיצויים,מיטב גמל ופנסיה בע"מ,כללי,כללי,20.04,0.45,10.38,13.55,33.85,1.96,2.1,5084.94,0.2538,5072.57,0.2532,396.07,0.0198,6491.73,0.324,0,0,968.04,0.0483,833.81,0.0416,901.84,0.045,286.79,0.0143,18484.56,0.9226,1551.23,0.0774,12979.33,0.6478,7056.46,0.3522,8887.35,0.4435,7967.92,0.3976,5039.31,0.2515,10/01/2003,maslulend
<961>,961,הפניקס גמל מסלול מניות,תגמולים ואישית לפיצויים,הפניקס פנסיה וגמל בע"מ ,מתמחים בניהול אקטיבי,מניות,967.29,0.59,15.14,15.01,60.92,3.54,4.43,21165.47,0.0219,12293.43,0.0127,0,0,566074.22,0.5852,-6501.87,-0.0067,13448.43,0.0139,338077.01,0.3495,21605.39,0.0223,1130.52,0.0012,935945.16,0.9676,31347.44,0.0324,606555.08,0.6271,360737.52,0.3729,914569.23,0.9455,646952.65,0.6688,279677.66,0.2891,30/12/2003,maslulend
<962>,962,אנליסט השתלמות כללי ,קרנות השתלמות,אנליסט קופות גמל בע"מ,כללי,כללי,9842.53,0.61,10.25,15.77,39.79,1.97,2.41,3302687.94,0.3356,2284373.15,0.2321,57895.03,0.0059,2953509.17,0.3001,-6450.4,-0.0007,201818.17,0.0205,963193.02,0.0979,0,0,85504.13,0.0087,9525556.44,0.9678,316973.77,0.0322,7243526.91,0.7359,2599003.31,0.2641,4620183.79,0.4694,4107257.34,0.4173,2536674.76,0.2577,30/12/2003,maslulend
<963>,963,אנליסט השתלמות מניות,קרנות השתלמות,אנליסט קופות גמל בע"מ,מתמחים בניהול אקטיבי,מניות,8549.79,0.63,18.2,22.71,82.75,3.83,4.41,3006187.85,0.3516,0,0,8.76,0,4011215.77,0.4692,-18215.05,-0.0021,38317.94,0.0045,1443998.08,0.1689,0,0,68277.37,0.008,8504630.97,0.9947,45159.75,0.0053,5262406.31,0.6155,3287384.41,0.3845,8381030.7,0.9803,6976066.77,0.8159,3007382.22,0.3517,30/12/2003,maslulend
<964>,964,הפניקס השתלמות כללי,קרנות השתלמות,הפניקס פנסיה וגמל בע"מ ,כללי,כללי,17788.6,0.68,9.65,12.66,37.37,1.79,2.21,2006548.4,0.1128,2216325.76,0.1246,174686.32,0.0098,5200150.17,0.2923,-51712.6,-0.0029,1923744.45,0.1081,3042378.18,0.171,360269,0.0203,2916207.18,0.1639,12099791.28,0.6802,5688805.58,0.3198,10816765.05,0.6081,6971831.81,0.3919,7903686.96,0.4443,9306423.68,0.5232,4724740.48,0.2656,30/12/2003,maslulend
<968>,968,הפניקס השתלמות מניות,קרנות השתלמות,הפניקס פנסיה וגמל בע"מ ,מתמחים בניהול אקטיבי,מניות,1822.43,0.62,15,14.85,60.06,3.52,4.44,37345.36,0.0205,20618.27,0.0113,0,0,994817.94,0.5459,-11489.2,-0.0063,124092.22,0.0681,598074.45,0.3282,38087.01,0.0209,20883.96,0.0115,1649654.55,0.9052,172775.45,0.0948,1182023.34,0.6486,640406.66,0.3514,1627461.01,0.893,1152535.59,0.6324,619297.88,0.3398,30/12/2003,maslulend
<972>,972,אנליסט השתלמות אשראי ואג"ח,קרנות השתלמות,אנליסט קופות גמל בע"מ,מתמחים בניהול אקטיבי,אשראי ואג"ח,157.2,0.59,4.46,2.01,8.42,0.9,1.35,72727.12,0.4627,72126.89,0.4588,1869.45,0.0119,0.07,0,0,0,74.69,0.0005,8382.34,0.0533,0,0,2014.47,0.0128,154321.65,0.9817,2873.39,0.0183,141178.02,0.8981,16017.01,0.1019,30.45,0.0002,16726.56,0.1064,12921.83,0.0822,01/08/2004,maslulend
<973>,973,אנליסט השתלמות אג"ח ממשלות,קרנות השתלמות,אנליסט קופות גמל בע"מ,מתמחים בניהול אקטיבי,אג"ח ממשלות,44.58,0.56,3.05,-1.05,2.45,0.84,0.93,34033.73,0.7635,8689.58,0.1949,118.31,0.0027,0,0,0,0,0,0,1750.64,0.0393,0,0,-13.58,-0.0003,44473.95,0.9977,104.73,0.0023,41989.03,0.9419,2589.65,0.0581,0,0,2303.39,0.0517,1780.9,0.0399,01/08/2004,maslulend
<989>,989,אלטשולר שחם עוקב מדדי מניות,תגמולים ואישית לפיצויים,אלטשולר שחם גמל ופנסיה בע"מ,עוקבי מדדים,עוקב מדדי מניות,948.14,0.57,22.8,22.03,67.32,3.93,4.27,858158.56,0.9051,0,0,0.91,0,-15212.24,-0.016,0,0,0,0,113527.15,0.1197,0,0,-8335.02,-0.0088,971685.71,1.0248,-23546.35,-0.0248,941795,0.9933,6344.36,0.0067,912408.44,0.9623,1820587.38,1.9202,907758.65,0.9574,15/04/2004,maslulend
<1008>,1008,הפניקס מחלה,תגמולים ואישית לפיצויים,הפניקס פנסיה וגמל בע"מ ,כללי,כללי,3.34,0.82,5.16,3.16,13.7,1.71,1.68,1125.29,0.3365,787.62,0.2355,22.36,0.0067,681.43,0.2037,-8.58,-0.0026,0,0,547.03,0.1636,36.77,0.011,152.54,0.0456,3155.95,0.9436,188.51,0.0564,2712.78,0.8111,631.68,0.1889,1144.85,0.3428,946.48,0.2834,695.11,0.2081,28/06/2004,maslulend
<1034>,1034,הראל השתלמות משולב סחיר ,קרנות השתלמות,הראל פנסיה וגמל בע"מ,מתמחים באפיקי השקעה סחירים,משולב סחיר,1014.65,0.52,11.4,22.64,37.89,1.86,2.02,145867.92,0.1438,324439.78,0.3198,0,0,208600.45,0.2056,1.36,0,0,0,125597.56,0.1238,200008.08,0.1971,10131.08,0.01,1007663.29,0.9931,6982.94,0.0069,195119.48,0.1923,819526.75,0.8077,456802.63,0.4502,1044187.13,1.0291,929627.96,0.9162,10/11/2004,maslulend
<1036>,1036,ילין לפידות קופת גמל מסלול מניות,תגמולים ואישית לפיצויים,ילין לפידות ניהול קופות גמל בע"מ,מתמחים בניהול אקטיבי,מניות,4216.71,0.63,17.89,26.06,75.06,3.46,4.13,2305956.94,0.5469,8944.88,0.0021,11908.88,0.0028,1281947.33,0.304,-173544.65,-0.0412,1670.69,0.0004,686078.2,0.1627,44163.68,0.0105,49583.56,0.0118,4108193.39,0.9743,108516.12,0.0257,3373540.14,0.8,843169.37,0.2,4020237.75,0.9534,3367136.03,0.7985,1503360.25,0.3565,10/11/2004,maslulend
<1037>,1037,ילין לפידות קופת גמל מסלול אשראי ואג"ח,תגמולים ואישית לפיצויים,ילין לפידות ניהול קופות גמל בע"מ,מתמחים בניהול אקטיבי,אשראי ואג"ח,515.84,0.53,4.63,6.11,12.48,0.69,0.98,241305.84,0.4678,183457.56,0.3557,22606.38,0.0438,13878.28,0.0269,40.7,0.0001,911.75,0.0018,27834.1,0.054,105.02,0.0002,25695.63,0.0498,478020.14,0.9267,37815.11,0.0733,423764.56,0.8215,92070.68,0.1785,41206.55,0.0799,144845.89,0.2808,94563.87,0.1833,10/11/2004,maslulend
<1038>,1038,ילין לפידות קרן השתלמות מסלול אג"ח עם מניות (עד 25% מניות),קרנות השתלמות,ילין לפידות ניהול קופות גמל בע"מ,מתמחים בניהול אקטיבי,אשראי ואג"ח,4965.78,0.72,7.6,11.22,27.44,1.24,1.61,2387015.28,0.4807,1430176.8,0.288,208864.75,0.0421,416848.09,0.0839,-77525.84,-0.0156,64010.81,0.0129,279394.13,0.0563,24329.92,0.0049,232662.59,0.0469,4494965.19,0.9052,470811.34,0.0948,3967036.25,0.7989,998740.27,0.2011,1225035.13,0.2467,1902233.79,0.3831,1234723.52,0.2486,10/11/2004,maslulend
<1039>,1039,ילין לפידות מרכזית לפיצויים,מרכזית לפיצויים,ילין לפידות ניהול קופות גמל בע"מ,כללי,כללי,230.69,0.63,6.54,7.96,19.52,1.21,1.42,132753.93,0.5755,57364.33,0.2487,4347.63,0.0188,18530.26,0.0803,-467,-0.002,0,0,12795.2,0.0555,567.74,0.0025,4798.63,0.0208,224164.33,0.9717,6526.39,0.0283,186255.88,0.8074,44434.84,0.1926,49105.74,0.2129,76472.76,0.3315,50545.33,0.2191,10/11/2004,maslulend
<1078>,1078,אינפיניטי גמל אשראי ואג"ח,תגמולים ואישית לפיצויים,אינפיניטי השתלמות, גמל ופנסיה בע"מ,מתמחים בניהול אקטיבי,אשראי ואג"ח,122.34,0.59,5.21,4.85,8.27,0.99,1.26,49220.47,0.4023,48049.39,0.3927,1868.9,0.0153,11593.07,0.0948,0,0,7555.84,0.0618,3805.42,0.0311,0,0,249.9,0.002,112668.35,0.9209,9674.64,0.0791,114333.63,0.9345,8009.36,0.0655,11593.07,0.0948,8328.58,0.0681,12433.18,0.1016,21/12/2004,maslulend
<1084>,1084,אינפיניטי השתלמות אשראי ואג"ח,קרנות השתלמות,אינפיניטי השתלמות, גמל ופנסיה בע"מ,מתמחים בניהול אקטיבי,אשראי ואג"ח,152.93,0.74,6.27,6.34,9.59,1,1.28,61850.1,0.4044,58489.91,0.3825,2370.08,0.0155,14754.67,0.0965,0,0,12515.45,0.0818,2645.22,0.0173,0,0,300.06,0.002,137739.89,0.9007,15185.59,0.0993,146043.62,0.955,6881.87,0.045,14754.67,0.0965,10892.42,0.0712,12690.27,0.083,21/12/2004,maslulend
<1093>,1093,אלטשולר שחם השתלמות כללי,קרנות השתלמות,אלטשולר שחם גמל ופנסיה בע"מ,כללי,כללי,36451.55,0.72,10.53,7.76,28.11,2.07,2.21,12494026.63,0.3428,1220538.32,0.0335,359056.97,0.0099,6514322.56,0.1787,7679.19,0.0002,3443250.62,0.0945,5734553.73,0.1573,967192.17,0.0265,5710925.32,0.1567,26253157.03,0.7202,10198388.48,0.2798,25277053.87,0.6934,11174491.63,0.3066,18703145.4,0.5131,19581079.8,0.5372,8704607.23,0.2388,22/12/2004,maslulend
<1094>,1094,אלטשולר שחם פיצויים כללי,מרכזית לפיצויים,אלטשולר שחם גמל ופנסיה בע"מ,כללי,כללי,563.22,0.66,10.07,8.86,31.52,1.94,2.15,272052.79,0.483,22687.44,0.0403,7487.15,0.0133,109775.7,0.1949,266.57,0.0005,903.61,0.0016,95471.47,0.1695,13853.81,0.0246,40716.72,0.0723,487889.69,0.8663,75325.57,0.1337,441038.27,0.7831,122177,0.2169,285224.28,0.5064,275267.58,0.4887,131897.43,0.2342,22/12/2004,maslulend
<1095>,1095,אינפיניטי פיצויים סל אג"ח,מרכזית לפיצויים,אינפיניטי השתלמות, גמל ופנסיה בע"מ,אג"ח,אג"ח,15.31,0.69,5.26,3.58,6.63,1.01,1.18,6638.23,0.4337,6706.17,0.4381,179.21,0.0117,1334.99,0.0872,0,0,0,0,430.23,0.0281,0,0,18.81,0.0012,15109.62,0.9871,198.02,0.0129,15212.85,0.9938,94.79,0.0062,1334.99,0.0872,1081.08,0.0706,987.13,0.0645,23/12/2004,maslulend
<1100>,1100,הפניקס השתלמות אשראי ואג"ח עם מניות (עד 25% מניות),קרנות השתלמות,הפניקס פנסיה וגמל בע"מ ,מתמחים בניהול אקטיבי,אשראי ואג"ח,3219.6,0.64,5.62,5.44,20.78,1.1,1.39,634364.59,0.197,1142082.82,0.3547,59962.52,0.0186,323942.94,0.1006,-2477.33,-0.0008,358075.94,0.1112,221424.66,0.0688,54389.28,0.0169,427835.04,0.1329,2308067.34,0.7169,911533.11,0.2831,2330031.74,0.7237,889568.71,0.2763,457439.58,0.1421,974029.09,0.3025,619748.92,0.1925,02/09/2005,maslulend
<1107>,1107,מיטב פיצויים אג"ח ללא מניות,מרכזית לפיצויים,מיטב גמל ופנסיה בע"מ,אג"ח,אג"ח,47.03,0.8,5.38,6.71,14.42,0.9,1.12,24758.28,0.5264,13179.11,0.2802,1339.18,0.0285,0,0,0,0,3255,0.0692,2151.6,0.0457,1774.46,0.0377,577.06,0.0123,42224.05,0.8977,4810.63,0.1023,40088.07,0.8523,6946.61,0.1477,0,0,4906.89,0.1043,2957.58,0.0629,12/01/1994,maslulend
<1114>,1114,מנורה השתלמות כספי (שקלי),קרנות השתלמות,מנורה מבטחים פנסיה וגמל בע"מ,מתמחים בניהול אקטיבי,כספי (שקלי),181.92,0.57,4.48,6.86,7,0.21,0.19,61263.26,0.3368,0,0,0,0,0,0,0,0,0,0,120753.7,0.6638,0,0,-101.83,-0.0006,182016.97,1.0006,-101.83,-0.0006,181915.14,1,0,0,0,0,0,0,0,0,05/02/2005,maslulend
<1144>,1144,מנורה מרכזית לפיצויים כללי,מרכזית לפיצויים,מנורה מבטחים פנסיה וגמל בע"מ,כללי,כללי,116.72,0.32,9.05,8.15,26.58,2.05,2.37,25176.92,0.2157,28753.99,0.2463,67.58,0.0006,43264.94,0.3707,0,0,1046.97,0.009,12366.15,0.1059,4624.75,0.0396,1422.1,0.0122,115012.23,0.9853,1711.17,0.0147,75406.72,0.646,41316.68,0.354,55828.19,0.4783,49541.78,0.4244,28657.87,0.2455,09/12/2005,maslulend
<1145>,1145,מנורה מרכזית לפיצויים עד 10% מניות,מרכזית לפיצויים,מנורה מבטחים פנסיה וגמל בע"מ,כללי,עד 10% מניות,78.57,0.57,4.39,1.5,8.82,1.22,1.44,33130.31,0.4217,26810.49,0.3412,227.86,0.0029,5525.06,0.0703,366.5,0.0047,4064.08,0.0517,3632.64,0.0462,3763.61,0.0479,1050.72,0.0134,73891.36,0.9404,4679.92,0.0596,61480.38,0.7825,17090.9,0.2175,7414.35,0.0944,15946.67,0.203,9253.09,0.1178,09/12/2005,maslulend
<1162>,1162,ילין לפידות קרן השתלמות מסלול כללי,קרנות השתלמות,ילין לפידות ניהול קופות גמל בע"מ,כללי,כללי,21707.08,0.7,10.71,15.29,39.56,1.95,2.22,11117326.61,0.5122,4232718.58,0.195,538689.43,0.0248,3405640.29,0.1569,-398533.98,-0.0184,359205.02,0.0165,1556845.74,0.0717,148120.62,0.0068,747070.68,0.0344,20111807.76,0.9265,1595275.24,0.0735,17511002.76,0.8067,4196080.24,0.1933,10137706.8,0.467,10652435.43,0.4907,5748886.1,0.2648,28/12/2005,maslulend
<1209>,1209,אינפיניטי גמל אג"ח ממשלות,תגמולים ואישית לפיצויים,אינפיניטי השתלמות, גמל ופנסיה בע"מ,מתמחים בניהול אקטיבי,אג"ח ממשלות,19.91,0.5,2.11,-2.02,-1.17,0.67,0.62,19752.25,0.9921,0,0,0,0,0,0,0,0,0,0,151.45,0.0076,0,0,5.32,0.0003,19903.7,0.9997,5.32,0.0003,19066.7,0.9577,842.31,0.0423,0,0,0,0,842.31,0.0423,28/12/2006,maslulend
<1210>,1210,אינפיניטי השתלמות אג"ח ממשלות,קרנות השתלמות,אינפיניטי השתלמות, גמל ופנסיה בע"מ,מתמחים בניהול אקטיבי,אג"ח ממשלות,38.22,0.45,2.71,-0.97,0.03,0.66,0.59,35872.56,0.9386,0,0,0,0,0,0,0,0,1824.83,0.0477,508.7,0.0133,0,0,11.24,0.0003,36381.27,0.952,1836.07,0.048,37655.8,0.9853,561.54,0.0147,0,0,0,0,561.54,0.0147,28/12/2006,maslulend
<1211>,1211,אינפיניטי פיצויים סל מניות,מרכזית לפיצויים,אינפיניטי השתלמות, גמל ופנסיה בע"מ,מניות,מניות ,7.82,0.51,16.86,43.73,97.76,3.53,4.18,79.95,0.0102,0,0,0,0,7568.39,0.9682,0,0,0,0,117.4,0.015,50.69,0.0065,0.6,0.0001,7816.43,0.9999,0.6,0.0001,6894.2,0.8819,922.83,0.1181,7619.07,0.9743,5007.86,0.6404,3261.74,0.4171,28/12/2006,maslulend
<1240>,1240,מיטב השתלמות אשראי ואג"ח ,קרנות השתלמות,מיטב גמל ופנסיה בע"מ,מתמחים בניהול אקטיבי,אשראי ואג"ח,768.64,0.55,5.27,9.28,18.29,0.68,0.86,290245.1,0.3776,215849.42,0.2808,21675.61,0.0282,0,0,0,0,83948.07,0.1092,31348.78,0.0408,32018.93,0.0417,93549.72,0.1217,575691.22,0.749,192944.42,0.251,577386.1,0.7512,191249.54,0.2488,0,0,153763.04,0.2,97221.82,0.1265,17/07/2007,maslulend
<1256>,1256,מנורה השתלמות מניות,קרנות השתלמות,מנורה מבטחים פנסיה וגמל בע"מ,מתמחים בניהול אקטיבי,מניות,557.7,0.5,15.28,14.98,53.51,3.65,4.55,0,0,0,0,0,0,425641.68,0.7632,1466,0.0026,0,0,112619.46,0.2019,15165.99,0.0272,2805.87,0.005,547434.84,0.9816,10264.14,0.0184,236207.53,0.4235,321491.46,0.5765,552170.02,0.9901,382020.29,0.685,175122.01,0.314,11/01/2007,maslulend
<1276>,1276,מיטב פיצויים סלע,מרכזית לפיצויים,מיטב גמל ופנסיה בע"מ,כללי,עד 10% מניות,26.55,0.57,5.96,7.71,16.64,1.03,1.13,13552.89,0.5104,6286.77,0.2368,702.82,0.0265,1851.19,0.0697,0,0,1689.62,0.0636,1203.33,0.0453,970.52,0.0365,297.06,0.0112,24028.3,0.9049,2525.9,0.0951,21435.91,0.8073,5118.28,0.1927,2519.24,0.0949,4211.52,0.1586,3986.75,0.1502,12/01/2007,maslulend
<1290>,1290,אלטשולר שחם השתלמות כללי ב',קרנות השתלמות,אלטשולר שחם גמל ופנסיה בע"מ,כללי,כללי,815.35,0.72,11.55,7.26,31.94,2.43,2.64,285189.78,0.3498,22266.74,0.0273,30215.71,0.0371,178980.51,0.2195,986.54,0.0012,17927.76,0.022,149781.08,0.1837,25979.98,0.0319,104021.05,0.1276,640014.51,0.785,175334.63,0.215,566783.36,0.6951,248565.79,0.3049,505901.16,0.6205,516196.98,0.6331,224929.21,0.2759,30/12/2007,maslulend
<1319>,1319,ילין לפידות קרן השתלמות מסלול אשראי ואג"ח,קרנות השתלמות,ילין לפידות ניהול קופות גמל בע"מ,מתמחים בניהול אקטיבי,אשראי ואג"ח,652.85,0.73,4.44,6.69,13.32,0.68,0.97,315637.05,0.4835,231830.2,0.3551,23861.21,0.0365,20027.69,0.0307,-2397.09,-0.0037,10781.3,0.0165,26641.31,0.0408,586.89,0.0009,25884.38,0.0396,602584.03,0.923,50268.92,0.077,541962.57,0.8301,110890.38,0.1699,52509.69,0.0804,162864.94,0.2495,124252.28,0.1903,19/05/2008,maslulend
<1334>,1334,הראל גמל כספי (שקלי),תגמולים ואישית לפיצויים,הראל פנסיה וגמל בע"מ,מתמחים בניהול אקטיבי,כספי (שקלי),296.87,0.47,4.49,7.29,7.73,0.2,0.18,258565.99,0.871,0,0,0,0,0,0,0,0,321.21,0.0011,37798.24,0.1273,0,0,185.97,0.0006,296364.23,0.9983,507.18,0.0017,296860.67,1,10.73,0,0,0,10.73,0,10.73,0,07/01/2008,maslulend
<1335>,1335,הראל גמל מסלול אשראי ואג"ח,תגמולים ואישית לפיצויים,הראל פנסיה וגמל בע"מ,מתמחים בניהול אקטיבי,אשראי ואג"ח,407.26,0.54,4.07,1.69,8.29,0.93,0.93,141676.86,0.3479,140502.35,0.345,2809.14,0.0069,6837.62,0.0168,1674.12,0.0041,62374.94,0.1532,27323.12,0.0671,11066.57,0.0272,12992.03,0.0319,322107.26,0.7909,85149.48,0.2091,340491.88,0.8361,66764.85,0.1639,6820.14,0.0167,69313.87,0.1702,38742.97,0.0951,07/01/2008,maslulend
<1343>,1343,מנורה מבטחים תגמולים כספי (שקלי),תגמולים ואישית לפיצויים,מנורה מבטחים פנסיה וגמל בע"מ,מתמחים בניהול אקטיבי,כספי (שקלי),124.28,0.49,4.45,7,7.16,0.21,0.18,41673.33,0.3353,0,0,0,0,0,0,0,0,0,0,82649.83,0.6651,0,0,-47.5,-0.0004,124323.17,1.0004,-47.5,-0.0004,124275.66,1,0,0,0,0,0,0,0,0,24/07/2008,maslulend
<1348>,1348,כלל השתלמות אשראי ואג"ח,קרנות השתלמות,כלל פנסיה וגמל בע"מ,מתמחים בניהול אקטיבי,אשראי ואג"ח,398.13,0.58,5.17,4.23,10,0.91,1.05,123290.29,0.3097,176678.04,0.4438,4128.59,0.0104,7629.85,0.0192,-329.84,-0.0008,30810.15,0.0774,14336.34,0.036,17945.09,0.0451,23644.06,0.0594,339635.83,0.8531,58496.73,0.1469,333211.79,0.8369,64920.77,0.1631,9710.73,0.0244,59359.01,0.1491,43431.13,0.1091,30/07/2008,maslulend
